GeneID	GYAPG	GYAOY	GYAOZ	GYAPA	GYAPB	GYAPC	GYAPH	GYAPN	GYAPO	GYAPP	GYAPS	GYAPT
jgi.p|Debha1|2184	4	4	8	6	2	9	65	15	22	11	10	7
jgi.p|Debha1|2185	78	129	253	127	72	125	337	146	180	147	150	73
jgi.p|Debha1|2186	16	27	24	27	12	26	292	52	86	32	30	12
jgi.p|Debha1|2187	10	14	26	12	14	33	22	10	25	16	14	16
jgi.p|Debha1|2188	186	374	675	280	171	354	201	63	52	493	630	298
jgi.p|Debha1|2189	534	515	1099	517	370	579	2205	673	988	1006	994	447
jgi.p|Debha1|219	127	240	377	275	136	279	2113	437	747	363	416	207
jgi.p|Debha1|2190	473	763	918	830	605	827	608	301	368	1997	2552	994
jgi.p|Debha1|2191	260	289	590	279	191	331	638	242	324	571	540	241
jgi.p|Debha1|2192	41	99	126	84	69	105	284	60	128	109	127	47
jgi.p|Debha1|2193	654	851	1883	857	428	1005	3495	931	1687	2016	2379	1106
jgi.p|Debha1|2194	164	347	419	390	179	263	1190	371	604	439	455	195
jgi.p|Debha1|2195	79	226	200	209	75	67	224	72	80	102	96	61
jgi.p|Debha1|2196	31	63	82	76	47	46	298	106	94	65	84	41
jgi.p|Debha1|2197	33	118	154	97	43	128	429	190	193	102	89	65
jgi.p|Debha1|2198	56	187	179	206	71	109	442	188	212	94	85	54
jgi.p|Debha1|2199	41	110	106	67	49	86	323	108	167	94	80	26
jgi.p|Debha1|22	145	317	482	354	156	276	627	184	283	343	402	193
jgi.p|Debha1|220	4429	49587	21997	55589	27049	49033	12853	14550	7135	12174	16129	7394
jgi.p|Debha1|2200	647	1322	2285	1573	792	1575	1712	629	917	1468	1719	882
jgi.p|Debha1|2201	71	214	186	227	103	113	381	152	135	136	143	54
jgi.p|Debha1|2202	61	37	143	48	33	69	138	62	70	106	103	50
jgi.p|Debha1|2203	19	76	73	73	24	39	139	28	51	35	34	23
jgi.p|Debha1|2204	1794	3983	5606	3730	2688	3184	3848	2210	1863	3540	4029	1760
jgi.p|Debha1|2205	265	932	877	836	547	711	225	110	129	621	669	264
jgi.p|Debha1|2206	107	302	331	315	215	279	745	344	377	324	302	156
jgi.p|Debha1|2207	1209	5456	4956	6210	2902	7202	1919	826	928	3170	3840	1754
jgi.p|Debha1|2208	91	242	305	225	163	278	640	301	305	342	350	175
jgi.p|Debha1|2209	49	124	142	135	50	96	207	53	109	119	104	62
jgi.p|Debha1|221	378	627	1095	710	384	881	628	227	354	943	914	432
jgi.p|Debha1|2210	129	185	293	150	79	117	237	58	95	239	202	115
jgi.p|Debha1|2211	18	49	47	87	25	50	118	53	45	27	24	19
jgi.p|Debha1|2212	10	24	27	17	13	7	106	43	29	11	13	12
jgi.p|Debha1|2213	1	13	18	31	12	11	127	63	48	15	17	10
jgi.p|Debha1|2214	185	517	568	479	292	365	660	326	325	552	629	241
jgi.p|Debha1|2215	667	729	1874	785	491	849	25835	4661	11386	1106	1277	561
jgi.p|Debha1|2216	27	59	84	51	40	41	258	110	111	81	55	34
jgi.p|Debha1|2217	52	292	154	233	44	72	42	34	22	52	25	36
jgi.p|Debha1|2218	113	137	331	137	95	115	284	114	95	180	210	61
jgi.p|Debha1|2219	924	3251	3529	3318	1809	2046	1028	678	547	1963	2265	898
jgi.p|Debha1|222	1260	5700	5480	6523	3893	9450	3205	2570	1837	3658	4490	2152
jgi.p|Debha1|2220	162	237	374	269	140	252	1968	398	848	291	310	155
jgi.p|Debha1|2221	1330	2036	3469	2213	1243	2366	9625	3173	4404	2751	3021	1489
jgi.p|Debha1|2222	7892	8623	18008	9505	5484	8326	13347	3132	5117	10381	10861	5182
jgi.p|Debha1|2223	13	50	34	37	9	32	148	70	36	17	16	19
jgi.p|Debha1|2224	32	78	67	80	26	48	255	109	90	78	68	30
jgi.p|Debha1|2225	99165	542450	421480	654453	294398	695113	398453	419594	194539	278885	348058	182700
jgi.p|Debha1|2226	16	35	68	34	36	66	297	83	114	73	41	22
jgi.p|Debha1|2227	104936	105761	298539	113369	73701	185284	147205	40517	63163	236958	267401	124564
jgi.p|Debha1|2228	375	497	825	553	399	636	1736	477	738	735	776	346
jgi.p|Debha1|2229	1569	2805	4603	2919	1710	3318	4310	1836	2237	3514	3882	1715
jgi.p|Debha1|223	9204	10200	25494	10130	6510	13560	51740	12555	23619	15304	17681	9109
jgi.p|Debha1|2230	668	950	1665	888	590	1138	15662	3874	6795	1907	1766	737
jgi.p|Debha1|2231	188	1510	981	1484	759	1349	6696	4186	3532	784	790	371
jgi.p|Debha1|2232	0	0	2	7	0	2	5	2	3	1	3	0
jgi.p|Debha1|2233	43	110	145	133	61	101	647	233	259	125	113	51
jgi.p|Debha1|2234	32	117	109	95	54	80	576	191	183	85	96	36
jgi.p|Debha1|2235	878	1171	1832	1142	748	770	3312	836	1346	1108	1295	582
jgi.p|Debha1|2236	92	74	152	96	56	69	954	200	281	130	151	58
jgi.p|Debha1|2237	67	328	324	336	151	213	2050	624	835	186	210	88
jgi.p|Debha1|2238	220	456	649	383	253	434	714	251	385	658	706	286
jgi.p|Debha1|2239	21	67	77	58	25	28	480	183	185	92	67	34
jgi.p|Debha1|224	1622	2406	5261	2953	1577	4465	4742	1247	1889	3801	4287	2085
jgi.p|Debha1|2240	523	646	1104	588	401	539	1596	431	643	1349	1256	529
jgi.p|Debha1|2241	1199	2622	4090	2901	1540	2680	7618	5342	4135	2632	3019	1382
jgi.p|Debha1|2242	414	967	1169	989	551	860	3784	1665	2221	1007	1111	420
jgi.p|Debha1|2243	30	72	112	117	46	60	228	51	66	73	88	33
jgi.p|Debha1|2244	16	41	37	48	10	16	52	21	35	22	4	11
jgi.p|Debha1|2245	351	2581	1604	2686	1446	2674	1322	1442	664	1153	1282	592
jgi.p|Debha1|2246	335	667	1243	841	390	967	2203	810	1325	976	1207	549
jgi.p|Debha1|2247	7398	15059	24594	16011	9405	19738	29694	11598	16401	20721	23007	10895
jgi.p|Debha1|2248	265	717	782	734	346	510	2789	827	1122	576	602	303
jgi.p|Debha1|2249	6	49	18	37	16	14	64	34	19	27	10	9
jgi.p|Debha1|225	291	324	657	285	179	367	1481	411	622	431	464	228
jgi.p|Debha1|2250	18	10	56	35	23	18	155	68	46	26	35	7
jgi.p|Debha1|2251	14	35	48	61	16	23	209	83	83	35	34	23
jgi.p|Debha1|2252	67	97	130	101	40	76	1629	298	605	122	153	57
jgi.p|Debha1|2253	1458	1838	4726	1895	1072	1698	1375	307	752	3150	3078	1373
jgi.p|Debha1|2254	842	1834	3073	2418	902	2834	486	204	245	1752	1986	926
jgi.p|Debha1|2255	510	704	1504	704	321	710	1607	398	723	867	882	492
jgi.p|Debha1|2256	99	399	335	364	159	302	978	430	444	349	302	131
jgi.p|Debha1|2257	10078	34996	41552	38134	22799	41491	15661	8787	8682	24697	32078	13996
jgi.p|Debha1|2258	866	984	2275	948	581	866	1267	236	499	1494	1601	780
jgi.p|Debha1|2259	13	23	20	38	25	18	126	41	50	14	19	27
jgi.p|Debha1|226	916	815	1883	1030	601	1113	1018	282	455	1393	1403	723
jgi.p|Debha1|2260	0	1	4	0	0	1	0	2	0	0	1	0
jgi.p|Debha1|2261	133	230	363	206	119	241	1574	484	651	395	407	172
jgi.p|Debha1|2262	21	55	96	70	47	33	243	118	129	65	56	25
jgi.p|Debha1|2263	9	42	27	19	4	5	45	32	19	21	21	3
jgi.p|Debha1|2264	97	122	197	130	105	150	2081	508	952	268	207	91
jgi.p|Debha1|2265	83	207	208	201	116	184	2008	1030	1156	296	281	108
jgi.p|Debha1|2266	8231	20744	24532	27163	13537	37736	10464	6221	6307	72877	95108	42636
jgi.p|Debha1|2267	16	49	46	55	22	38	281	129	93	37	55	22
jgi.p|Debha1|2268	31	99	74	154	88	110	170	53	79	119	118	44
jgi.p|Debha1|2269	23	98	71	80	23	55	289	132	129	43	47	29
jgi.p|Debha1|227	5555	41760	29425	44012	22133	37338	4567	5105	2934	15550	20252	9175
jgi.p|Debha1|2270	31	61	78	79	48	40	395	104	168	96	80	34
jgi.p|Debha1|2271	18	27	42	34	18	25	127	37	40	43	41	17
jgi.p|Debha1|2272	302	1088	1063	922	807	1012	468	305	280	794	899	337
jgi.p|Debha1|2273	124	278	280	276	151	231	1060	303	415	440	484	220
jgi.p|Debha1|2274	672	2116	2017	1936	1051	1212	707	497	381	1228	1323	591
jgi.p|Debha1|2275	42	57	91	58	38	38	693	117	271	81	85	41
jgi.p|Debha1|2276	115	303	424	341	214	425	710	276	360	358	385	191
jgi.p|Debha1|2277	11	46	20	27	17	22	31	8	16	9	15	4
jgi.p|Debha1|2278	54	153	119	143	36	54	158	49	70	75	76	41
jgi.p|Debha1|2279	5	22	39	26	25	12	212	80	86	41	35	12
jgi.p|Debha1|228	1228	1641	2996	1608	825	1485	7526	1905	3249	2519	2643	1253
jgi.p|Debha1|2280	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Debha1|2281	23	37	47	62	21	36	616	129	245	68	62	39
jgi.p|Debha1|2282	9	27	40	25	4	17	201	87	115	21	28	4
jgi.p|Debha1|2283	18	55	77	81	48	48	827	344	348	58	53	30
jgi.p|Debha1|2284	229	642	754	684	320	543	865	430	409	432	595	235
jgi.p|Debha1|2285	22	58	66	64	28	43	189	85	54	29	36	23
jgi.p|Debha1|2286	69	108	156	112	79	121	221	53	93	107	121	56
jgi.p|Debha1|2287	195	407	541	402	206	513	1936	465	699	471	459	238
jgi.p|Debha1|2288	518	1355	1684	1479	879	1556	5143	1640	2361	1711	1768	838
jgi.p|Debha1|2289	68	202	223	184	134	199	233	118	121	235	197	88
jgi.p|Debha1|229	292	329	641	379	265	252	579	166	292	503	492	209
jgi.p|Debha1|2290	109	127	238	172	80	139	679	159	272	181	192	92
jgi.p|Debha1|2291	444	721	1178	653	438	917	1505	537	707	982	1000	441
jgi.p|Debha1|2292	7	7	8	11	4	4	117	52	46	4	7	1
jgi.p|Debha1|2293	93	252	346	272	125	248	2124	676	1087	404	398	162
jgi.p|Debha1|2294	112	108	260	113	79	130	841	200	343	228	223	101
jgi.p|Debha1|2295	1336	4576	4999	5409	2816	5348	1617	725	761	3000	3402	1480
jgi.p|Debha1|2296	26	48	49	104	31	37	253	71	83	58	88	29
jgi.p|Debha1|2297	106	270	331	260	155	174	1259	304	539	278	240	120
jgi.p|Debha1|2298	299	2307	1445	2282	804	1303	2014	1353	908	734	879	393
jgi.p|Debha1|2299	1447	3554	4917	3122	2041	3969	6326	3080	3685	5315	5529	2408
jgi.p|Debha1|23	49	106	154	81	54	93	865	246	357	153	117	59
jgi.p|Debha1|230	211	710	609	658	340	467	311	228	249	362	469	194
jgi.p|Debha1|2300	23	93	96	84	33	85	740	198	293	49	58	28
jgi.p|Debha1|2301	38	89	100	57	74	73	378	176	223	133	101	42
jgi.p|Debha1|2302	172	367	441	495	202	340	1188	309	410	348	309	150
jgi.p|Debha1|2303	149	164	302	196	123	161	634	104	248	301	293	143
jgi.p|Debha1|2304	238	282	580	344	227	287	477	144	253	582	585	218
jgi.p|Debha1|2305	57	204	149	148	75	124	438	249	191	119	124	50
jgi.p|Debha1|2306	206	282	540	293	194	354	4470	1072	1997	678	608	265
jgi.p|Debha1|2307	1519	3504	4495	3060	2936	3465	2575	2040	1309	4218	4194	1724
jgi.p|Debha1|2308	1794	11379	7230	11779	6299	12968	26924	19568	13347	6075	7764	3802
jgi.p|Debha1|2309	1733	2334	4381	2408	2124	3668	38310	12157	16078	6512	6485	2809
jgi.p|Debha1|231	49	158	166	144	74	163	696	336	330	160	144	52
jgi.p|Debha1|2310	757	1013	1361	1031	499	899	2303	577	988	827	694	399
jgi.p|Debha1|2311	3751	15628	15021	17715	7546	14711	5387	2944	2749	7847	9400	4521
jgi.p|Debha1|2312	131	238	390	263	119	257	1544	333	610	428	398	182
jgi.p|Debha1|2313	68	134	202	136	80	165	460	103	202	242	204	73
jgi.p|Debha1|2314	59	90	130	121	52	109	888	269	338	168	138	56
jgi.p|Debha1|2315	5	33	46	25	14	50	84	25	24	48	58	13
jgi.p|Debha1|2316	8	15	17	15	7	9	43	23	21	14	19	8
jgi.p|Debha1|2317	8788	9330	23406	11027	6653	12287	10454	2936	4786	17450	19521	8310
jgi.p|Debha1|2318	190	263	474	268	161	278	546	138	237	428	451	191
jgi.p|Debha1|2319	313	533	692	727	475	696	2354	678	925	554	609	312
jgi.p|Debha1|232	10	53	36	60	12	14	237	117	95	27	19	14
jgi.p|Debha1|2320	56	125	113	134	61	80	612	249	256	89	107	47
jgi.p|Debha1|2321	19	100	91	126	63	89	360	202	182	86	100	21
jgi.p|Debha1|2322	46	187	198	214	94	138	883	346	299	112	116	70
jgi.p|Debha1|2323	8109	3764	8732	4581	5452	8940	43940	11791	20899	9333	11861	5397
jgi.p|Debha1|2324	508	448	1280	428	351	577	2775	664	1111	938	1039	450
jgi.p|Debha1|2325	132	237	304	195	167	288	905	290	383	349	333	151
jgi.p|Debha1|2326	80	93	173	74	66	70	934	236	373	155	170	80
jgi.p|Debha1|2327	6555	6875	17484	7492	4636	9915	28476	6402	12936	11856	14254	6994
jgi.p|Debha1|2328	915	4603	3278	4601	2783	4255	619	629	435	2610	2969	1159
jgi.p|Debha1|2329	22	44	74	52	31	70	178	62	86	68	58	23
jgi.p|Debha1|233	290	301	645	288	184	345	1666	341	740	602	569	248
jgi.p|Debha1|2330	534	399	1087	359	203	356	3142	500	1238	893	855	431
jgi.p|Debha1|2331	193	198	482	235	167	364	1600	468	773	603	532	269
jgi.p|Debha1|2332	117	387	221	395	197	322	1503	488	739	268	296	127
jgi.p|Debha1|2333	19	21	47	52	17	45	109	24	46	29	33	15
jgi.p|Debha1|2334	10	21	30	20	18	12	76	47	22	21	33	9
jgi.p|Debha1|2335	13	113	77	85	25	82	129	43	54	56	71	34
jgi.p|Debha1|2336	93	132	251	136	77	117	1122	273	558	206	224	83
jgi.p|Debha1|2337	312	1132	1262	1217	697	1472	528	268	312	715	891	406
jgi.p|Debha1|2338	147	330	368	326	175	214	1159	311	503	332	324	138
jgi.p|Debha1|2339	149	353	481	281	258	366	289	142	147	382	369	160
jgi.p|Debha1|234	401	1479	1480	1631	996	1361	1176	687	677	1344	1640	654
jgi.p|Debha1|2340	26	21	67	55	25	24	232	87	89	43	40	23
jgi.p|Debha1|2341	369	379	835	459	232	324	402	81	197	771	779	347
jgi.p|Debha1|2342	37	87	123	112	86	83	271	151	174	88	82	54
jgi.p|Debha1|2343	2707	1971	6916	2133	1477	2910	2786	522	1136	5445	5481	2629
jgi.p|Debha1|2344	5	36	44	37	25	19	140	56	50	40	38	21
jgi.p|Debha1|2345	15	67	35	43	4	20	126	82	42	17	12	14
jgi.p|Debha1|2346	533	963	1627	994	598	1152	1817	701	951	1643	1734	802
jgi.p|Debha1|2347	84	146	269	158	96	132	366	118	177	216	202	109
jgi.p|Debha1|2348	628	859	1650	873	345	637	2412	612	1215	803	1007	522
jgi.p|Debha1|2349	573	546	1482	648	460	726	999	255	413	1358	1318	681
jgi.p|Debha1|235	32	218	185	208	106	183	130	74	74	137	123	64
jgi.p|Debha1|2350	125	191	269	145	122	149	484	141	206	242	272	114
jgi.p|Debha1|2351	0	5	7	2	0	5	4	1	0	6	3	0
jgi.p|Debha1|2352	0	33	16	19	11	11	0	0	2	5	5	0
jgi.p|Debha1|2353	148	1325	707	1422	846	1319	130	131	90	294	319	182
jgi.p|Debha1|2354	46	68	84	99	35	57	230	70	96	61	79	36
jgi.p|Debha1|2355	1236	5000	3835	4429	2468	4258	20468	5542	10126	5977	5736	2404
jgi.p|Debha1|2356	2708	4564	7776	5513	3452	11593	3919	1925	2066	7094	7989	3537
jgi.p|Debha1|2357	1788	7563	6998	7060	4502	12337	4215	2956	2627	6230	6792	2799
jgi.p|Debha1|2358	34608	54418	115603	64678	34542	85457	151527	58284	68046	80636	93460	45777
jgi.p|Debha1|2359	55	80	145	91	42	95	1031	442	346	147	137	56
jgi.p|Debha1|236	542	614	1501	612	297	472	1429	289	639	845	818	435
jgi.p|Debha1|2360	39	113	156	130	79	109	539	160	255	157	147	65
jgi.p|Debha1|2361	18	85	69	41	43	74	300	94	105	67	80	35
jgi.p|Debha1|2362	148	104	289	146	75	125	512	114	205	269	258	115
jgi.p|Debha1|2363	123	269	541	295	159	390	380	126	203	355	473	183
jgi.p|Debha1|2364	110	241	340	274	140	197	1359	493	538	240	246	110
jgi.p|Debha1|2365	96	456	336	356	319	209	120	74	67	266	290	105
jgi.p|Debha1|2366	146	477	403	428	243	305	327	174	159	313	313	142
jgi.p|Debha1|2367	746	779	1780	807	376	667	2594	657	995	1316	1340	625
jgi.p|Debha1|2368	771	5138	3183	5479	2220	3415	4621	4920	2330	1538	2017	825
jgi.p|Debha1|2369	264	556	730	535	295	442	2065	698	1120	1049	926	387
jgi.p|Debha1|237	193	231	418	261	165	232	1330	265	575	345	377	188
jgi.p|Debha1|2370	251	776	891	896	382	672	1909	768	858	556	671	291
jgi.p|Debha1|2371	128	534	455	476	296	451	1921	938	959	420	427	207
jgi.p|Debha1|2372	336	1228	1252	1420	742	1477	549	341	371	964	1102	461
jgi.p|Debha1|2373	44	76	110	89	37	49	248	112	103	97	88	29
jgi.p|Debha1|2374	67	153	188	168	108	139	457	121	179	154	144	95
jgi.p|Debha1|2375	51	144	138	147	85	125	465	135	200	148	136	60
jgi.p|Debha1|2376	21	40	68	67	21	87	74	18	33	51	58	36
jgi.p|Debha1|2377	1	7	10	4	6	6	1	1	2	7	8	2
jgi.p|Debha1|2378	60	86	141	86	59	95	841	106	342	342	318	157
jgi.p|Debha1|2379	3	7	5	17	4	9	67	18	27	20	10	7
jgi.p|Debha1|238	526	2202	2120	2564	1193	2752	2815	2375	1559	1850	1971	919
jgi.p|Debha1|2380	1985	1442	3399	1568	837	1356	1602	337	796	1987	1935	1070
jgi.p|Debha1|2381	17417	18480	43996	17813	10849	21796	97449	23332	39054	35301	34979	17599
jgi.p|Debha1|2382	1309	1038	2090	1322	692	960	5175	858	2086	1342	1415	706
jgi.p|Debha1|2383	52	135	190	142	82	109	198	100	86	104	132	47
jgi.p|Debha1|2384	88	138	235	146	119	115	1249	214	434	210	220	95
jgi.p|Debha1|2385	58	85	104	96	81	80	97	20	33	67	89	39
jgi.p|Debha1|2386	1354	991	2645	891	659	964	9931	1986	4052	1618	1876	947
jgi.p|Debha1|2387	0	1	3	5	1	1	17	3	3	1	0	2
jgi.p|Debha1|2388	116	204	345	213	110	152	1005	215	391	257	211	114
jgi.p|Debha1|2389	93	174	283	147	111	130	388	116	122	163	159	83
jgi.p|Debha1|239	2656	6134	10246	6913	3878	10161	3969	1447	2185	7544	8533	4135
jgi.p|Debha1|2390	1944	4375	6609	4725	2782	7574	7079	3653	4019	4361	5536	2564
jgi.p|Debha1|2391	1680	1108	3092	1218	810	1388	8237	1401	3426	2495	2352	1251
jgi.p|Debha1|2392	59	145	172	150	75	107	601	185	231	112	132	56
jgi.p|Debha1|2393	104	343	340	349	255	296	429	290	271	382	367	156
jgi.p|Debha1|2394	804	1499	2915	1644	933	2283	2744	972	1180	2045	2431	1064
jgi.p|Debha1|2395	60	118	137	99	72	93	511	165	179	103	96	75
jgi.p|Debha1|2396	65	152	184	248	137	176	354	101	142	177	147	73
jgi.p|Debha1|2397	1730	3547	5842	3629	2182	3833	3381	1317	1753	4102	4521	2200
jgi.p|Debha1|2398	36	107	130	117	52	60	528	147	191	94	83	31
jgi.p|Debha1|2399	12	39	42	39	22	33	185	61	75	16	30	9
jgi.p|Debha1|24	231	323	419	324	173	265	587	126	233	308	282	157
jgi.p|Debha1|240	88	132	214	141	113	152	908	178	321	189	149	78
jgi.p|Debha1|2400	23	60	89	98	45	61	141	66	61	47	71	12
jgi.p|Debha1|2401	3800	27259	17355	30403	17005	32588	28635	21770	14248	12690	15379	7052
jgi.p|Debha1|2402	529	335	897	390	237	428	1066	282	512	1256	1447	644
jgi.p|Debha1|2403	0	1	1	1	0	0	0	0	0	0	1	0
jgi.p|Debha1|2404	91	162	264	205	118	190	382	101	188	235	230	126
jgi.p|Debha1|2405	28	64	84	58	30	58	428	96	228	72	73	39
jgi.p|Debha1|2406	41	92	103	124	54	94	331	98	165	147	89	60
jgi.p|Debha1|2407	21	85	73	58	39	43	282	134	96	41	42	24
jgi.p|Debha1|2408	121	445	403	417	275	334	553	315	304	337	351	139
jgi.p|Debha1|2409	494	637	1368	781	404	783	1733	548	871	890	979	447
jgi.p|Debha1|241	55	150	196	151	84	141	397	149	180	123	133	67
jgi.p|Debha1|2410	22422	112141	90435	105503	73726	111891	9734	14570	7673	66004	79318	32687
jgi.p|Debha1|2411	2045	3148	6500	3367	2133	5181	1948	609	1043	4736	4743	2112
jgi.p|Debha1|2412	284	405	785	463	239	376	1513	312	718	605	560	295
jgi.p|Debha1|2413	52	135	149	126	99	141	632	150	249	136	143	57
jgi.p|Debha1|2414	208	581	565	524	275	504	1597	481	826	484	525	198
jgi.p|Debha1|2415	58	115	180	137	85	121	688	156	255	168	204	92
jgi.p|Debha1|2416	13551	35028	50549	34110	20177	34055	28786	9830	15300	48458	61819	29291
jgi.p|Debha1|2417	30	43	55	40	29	28	310	142	130	43	64	28
jgi.p|Debha1|2418	33	105	90	75	54	106	394	96	129	123	106	55
jgi.p|Debha1|2419	496	215	628	168	158	300	343	131	141	1971	2327	1568
jgi.p|Debha1|242	46	53	107	57	34	27	160	33	72	105	63	35
jgi.p|Debha1|2420	228	392	528	239	221	443	542	102	198	807	832	676
jgi.p|Debha1|2421	149	286	333	295	165	306	1435	363	633	314	307	128
jgi.p|Debha1|2422	7091	4483	12817	5265	3538	6364	54156	11827	20560	5943	7434	3995
jgi.p|Debha1|2423	3	11	9	31	9	17	76	39	35	19	22	8
jgi.p|Debha1|2424	25	78	92	102	36	57	490	187	225	63	71	34
jgi.p|Debha1|2425	30	94	95	84	47	63	225	75	102	100	102	52
jgi.p|Debha1|2426	748	3660	2927	3768	1795	2677	1727	1225	1015	1606	2203	963
jgi.p|Debha1|2427	92	58	171	63	65	120	261	78	132	139	155	82
jgi.p|Debha1|2428	203	194	386	216	132	209	915	176	606	180	259	192
jgi.p|Debha1|2429	373	750	1169	803	620	744	860	366	410	998	992	452
jgi.p|Debha1|243	40	58	127	71	47	119	844	232	378	90	109	56
jgi.p|Debha1|2430	62	155	236	155	94	179	482	168	234	199	196	83
jgi.p|Debha1|2431	46	30	74	35	37	40	209	38	67	52	58	44
jgi.p|Debha1|2432	216	330	493	288	181	274	3674	895	1409	440	405	187
jgi.p|Debha1|2433	2855	3904	7824	4602	2810	5821	6426	2573	3223	7201	6624	3125
jgi.p|Debha1|2434	614	561	1495	634	408	877	2167	685	1063	1474	1422	698
jgi.p|Debha1|2435	696	1073	2030	1187	558	1009	2351	547	902	1435	1569	721
jgi.p|Debha1|2436	28	33	62	56	25	40	279	105	119	59	47	21
jgi.p|Debha1|2437	1939	2129	4817	2447	1353	2882	7679	1337	2680	3205	3501	1715
jgi.p|Debha1|2438	254	144	502	114	107	136	187	29	57	567	602	263
jgi.p|Debha1|2439	172	398	413	387	264	349	453	175	291	283	319	110
jgi.p|Debha1|244	165	1087	736	976	539	1062	2494	1261	1372	613	643	262
jgi.p|Debha1|2440	644	2768	3148	2637	1110	1868	10606	3392	5116	2901	2858	1291
jgi.p|Debha1|2441	30	118	59	120	71	97	62	49	34	57	52	27
jgi.p|Debha1|2442	3935	4312	9439	4024	2674	4145	19582	4271	8905	5632	6539	3116
jgi.p|Debha1|2443	148	138	448	118	64	192	46	19	28	112	161	60
jgi.p|Debha1|2444	1364	1366	3553	1302	804	2002	1995	683	994	2093	2587	1204
jgi.p|Debha1|2445	133	135	228	147	75	120	599	131	213	223	225	106
jgi.p|Debha1|2446	79	148	188	133	77	155	1030	224	454	169	165	88
jgi.p|Debha1|2447	76	155	203	128	78	105	375	122	138	230	215	91
jgi.p|Debha1|2448	78	123	216	155	99	146	316	49	116	158	126	65
jgi.p|Debha1|2449	10	52	61	44	54	62	77	29	44	38	46	17
jgi.p|Debha1|245	4	1	4	7	1	0	6	0	9	1	9	0
jgi.p|Debha1|2450	40	94	83	98	46	38	313	83	84	42	60	34
jgi.p|Debha1|2451	156	178	319	202	89	188	515	124	224	276	324	114
jgi.p|Debha1|2452	737	1246	2071	1271	711	1305	3839	1055	1762	2045	1959	956
jgi.p|Debha1|2453	590	2328	2002	2130	1624	2131	1851	1959	1176	2203	1861	800
jgi.p|Debha1|2454	1401	2192	4794	2382	1604	3329	4582	1511	2158	3633	4149	1941
jgi.p|Debha1|2455	2686	2298	6015	2504	1663	3303	4209	1017	1893	6141	5707	2687
jgi.p|Debha1|2456	76	337	320	330	169	304	320	159	182	725	608	231
jgi.p|Debha1|2457	160	434	516	401	253	547	1076	349	453	602	595	248
jgi.p|Debha1|2458	3118	12699	12261	12913	6007	12612	17673	6100	7192	9660	11031	5495
jgi.p|Debha1|2459	542	960	1790	1158	585	1283	2525	1107	1495	1088	1101	666
jgi.p|Debha1|246	262	1199	1023	1201	627	1333	5071	1866	2389	1219	1295	615
jgi.p|Debha1|2460	1452	2736	5574	3404	1542	3834	4758	1459	2333	3755	4521	2149
jgi.p|Debha1|2461	935	1021	2376	1058	588	1396	3168	779	1355	1549	1711	948
jgi.p|Debha1|2462	556	744	1448	586	461	948	2398	766	1166	1887	1668	742
jgi.p|Debha1|2463	197	211	433	215	131	275	1255	429	676	438	427	164
jgi.p|Debha1|2464	463	475	1012	611	436	530	1258	336	573	821	861	387
jgi.p|Debha1|2465	183	361	549	343	262	492	291	102	109	480	539	229
jgi.p|Debha1|2466	4	10	24	15	17	8	85	38	36	13	10	8
jgi.p|Debha1|2467	129	128	227	123	86	156	957	269	393	262	237	135
jgi.p|Debha1|2468	170	210	360	273	151	223	835	236	331	324	260	150
jgi.p|Debha1|2469	42	72	161	111	59	60	337	122	133	134	100	48
jgi.p|Debha1|247	37	83	106	93	43	57	253	84	96	69	88	40
jgi.p|Debha1|2470	272	265	607	241	149	275	1746	500	767	244	283	171
jgi.p|Debha1|2471	161	894	553	842	367	760	556	625	401	356	403	190
jgi.p|Debha1|2472	31	89	106	91	41	68	316	73	148	89	77	26
jgi.p|Debha1|2473	38	393	153	462	105	143	79	62	57	71	69	45
jgi.p|Debha1|2474	38	292	134	387	105	115	94	137	71	112	110	65
jgi.p|Debha1|2475	30	245	88	284	62	138	43	44	35	66	62	35
jgi.p|Debha1|2476	31	341	117	311	96	133	56	58	46	86	84	36
jgi.p|Debha1|2477	0	0	0	0	0	0	1	0	1	0	0	0
jgi.p|Debha1|2478	20	26	65	39	22	32	1041	195	466	68	80	29
jgi.p|Debha1|2479	218	409	851	425	196	434	10559	2030	5115	947	835	396
jgi.p|Debha1|248	31	107	81	77	59	90	112	83	67	63	86	37
jgi.p|Debha1|2480	0	10	13	11	2	15	13	8	5	20	6	5
jgi.p|Debha1|2481	20	27	37	49	19	41	218	75	91	46	43	22
jgi.p|Debha1|2482	57	173	165	148	85	158	388	277	230	151	163	98
jgi.p|Debha1|2483	20873	169330	99299	165252	83173	168922	14598	13140	8200	53087	64811	28997
jgi.p|Debha1|2484	24046	26287	64276	31142	20531	40063	20578	6760	9443	44214	46433	21888
jgi.p|Debha1|2485	32513	131248	140136	147393	81557	185685	23607	15672	13105	87026	102149	45625
jgi.p|Debha1|2486	423	587	1032	485	296	416	330	105	126	892	913	374
jgi.p|Debha1|2487	126	295	359	248	153	297	3840	1440	1914	609	501	227
jgi.p|Debha1|2488	85	143	189	128	68	146	1678	344	725	200	179	100
jgi.p|Debha1|2489	2	0	3	7	1	2	11	0	2	6	3	1
jgi.p|Debha1|249	33	48	74	73	41	44	400	145	125	44	49	24
