GeneID	GYATH	GYATN	GYATO	GYATP	GYATS	GYATT	GYOYH	GYATW	GYATX	GYATY	GYATZ	GYAUA
jgi.p|YarlipO1F2|266715	4	0	0	1	0	0	0	1	1	1	4	2
jgi.p|YarlipO1F2|266721	10	1	0	5	6	2	5	2	3	10	7	10
jgi.p|YarlipO1F2|266727	30	13	37	8	17	2	7	2	4	4	22	8
jgi.p|YarlipO1F2|266755	2535	766	2584	1379	1980	953	1580	812	1230	728	1282	670
jgi.p|YarlipO1F2|266877	1350	664	1564	1308	1162	556	774	1828	2040	713	1795	1104
jgi.p|YarlipO1F2|266918	25	5	11	16	7	7	12	5	8	5	6	7
jgi.p|YarlipO1F2|267043	382	466	578	136	249	74	39	67	57	143	735	504
jgi.p|YarlipO1F2|267089	6	3	10	7	7	1	5	6	2	0	3	0
jgi.p|YarlipO1F2|267096	1148	414	1268	1034	1228	563	1151	1941	2263	726	1921	1275
jgi.p|YarlipO1F2|267099	8059	1197	5054	7944	7081	4321	5224	10571	11931	5162	12887	7091
jgi.p|YarlipO1F2|267187	4609	840	3333	5176	5594	2913	3793	2795	3597	2893	6121	4246
jgi.p|YarlipO1F2|267205	1109	414	1093	930	1101	493	620	755	919	616	1495	871
jgi.p|YarlipO1F2|267237	2450	715	2234	246	1003	255	629	328	253	54	115	66
jgi.p|YarlipO1F2|267276	1034	273	925	891	1030	542	1105	1056	1441	565	1461	833
jgi.p|YarlipO1F2|26728	2344	1419	3101	799	720	416	323	27	15	343	285	131
jgi.p|YarlipO1F2|267311	952	623	1239	359	744	300	438	297	392	241	1028	633
jgi.p|YarlipO1F2|267315	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|267352	3	1	0	4	2	5	0	0	1	6	9	7
jgi.p|YarlipO1F2|267361	3	0	1	0	0	0	0	1	1	0	0	1
jgi.p|YarlipO1F2|267383	1739	733	1967	867	1304	713	205	91	127	389	1037	641
jgi.p|YarlipO1F2|267422	2922	504	2196	3480	2718	1818	2885	2488	2938	2025	3672	2127
jgi.p|YarlipO1F2|267425	16571	5276	13384	11242	13340	7041	9887	14353	18838	7373	20397	11516
jgi.p|YarlipO1F2|26744	4392	2277	4820	2314	3804	1555	2002	1558	1583	894	2776	1831
jgi.p|YarlipO1F2|267467	15	11	17	6	8	6	3	2	8	3	15	7
jgi.p|YarlipO1F2|267477	197	39	145	337	310	169	602	829	1108	149	461	275
jgi.p|YarlipO1F2|267545	3	0	2	3	4	0	2	0	0	8	10	7
jgi.p|YarlipO1F2|26766	2	0	3	0	1	0	1	1	0	0	0	1
jgi.p|YarlipO1F2|267669	277	64	210	370	198	173	2	2	1	170	525	364
jgi.p|YarlipO1F2|267679	230	103	245	154	189	103	155	128	118	110	336	194
jgi.p|YarlipO1F2|267714	1	1	0	0	2	0	0	1	0	0	0	0
jgi.p|YarlipO1F2|267786	401	63	282	886	615	409	878	2033	2264	693	1448	898
jgi.p|YarlipO1F2|267808	0	0	0	1	0	0	0	1	2	0	0	1
jgi.p|YarlipO1F2|267882	2	0	0	0	1	1	0	1	1	2	2	3
jgi.p|YarlipO1F2|267922	0	0	0	1	0	0	0	0	0	0	1	0
jgi.p|YarlipO1F2|267936	2	0	1	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|268007	249	54	177	633	270	258	273	526	724	488	1209	670
jgi.p|YarlipO1F2|268028	5	2	3	8	8	10	26	66	81	7	11	5
jgi.p|YarlipO1F2|268046	287	109	257	351	286	167	317	131	192	168	319	173
jgi.p|YarlipO1F2|268106	112	90	142	34	74	21	72	63	66	19	65	38
jgi.p|YarlipO1F2|268143	4245	1133	3319	7567	3188	2900	853	175	310	3432	5210	2893
jgi.p|YarlipO1F2|26873	1680	627	1628	1315	1651	828	1247	925	1434	737	1995	1242
jgi.p|YarlipO1F2|26919	437	113	366	382	305	197	1076	752	1393	202	372	240
jgi.p|YarlipO1F2|27099	2140	1269	2641	1070	1488	668	482	1168	832	553	2245	1433
jgi.p|YarlipO1F2|27119	161	121	229	136	97	68	80	35	65	132	502	263
jgi.p|YarlipO1F2|274164	904	516	910	182	593	239	225	280	221	37	100	50
jgi.p|YarlipO1F2|274172	475	155	481	286	405	206	250	183	182	188	395	272
jgi.p|YarlipO1F2|274222	1	8	12	0	2	2	0	0	0	1	2	1
jgi.p|YarlipO1F2|274243	1267	535	1405	1457	938	644	851	689	899	772	1515	1044
jgi.p|YarlipO1F2|274251	1	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|274271	23	10	15	27	20	20	24	12	40	24	49	38
jgi.p|YarlipO1F2|274277	0	0	0	0	0	0	0	0	0	0	2	0
jgi.p|YarlipO1F2|274281	2656	948	2595	2678	2219	1419	1230	1004	1408	1561	3388	2120
jgi.p|YarlipO1F2|274316	0	2	0	0	4	0	3	1	4	2	1	4
jgi.p|YarlipO1F2|274353	2	3	3	1	0	0	1	0	0	1	0	0
jgi.p|YarlipO1F2|274359	21	5	11	5	10	6	13	9	8	2	30	4
jgi.p|YarlipO1F2|274457	1	0	0	0	2	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|274616	6092	1665	4375	5468	5462	3810	4308	1947	2760	2688	5196	3811
jgi.p|YarlipO1F2|274624	1696	475	1558	1786	1221	945	1237	876	1215	854	1620	1117
jgi.p|YarlipO1F2|274626	629	267	704	399	506	249	498	1500	1469	323	837	531
jgi.p|YarlipO1F2|274704	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|274741	37764	9340	32423	30048	35480	19558	106	46	91	9606	43590	35906
jgi.p|YarlipO1F2|274745	8	2	9	27	19	10	58	189	192	28	69	34
jgi.p|YarlipO1F2|274781	582	293	735	404	623	226	289	848	880	338	962	651
jgi.p|YarlipO1F2|274784	664	143	508	1159	731	472	1000	1856	2031	928	2921	1959
jgi.p|YarlipO1F2|274830	13	5	18	22	3	10	5	9	16	42	74	33
jgi.p|YarlipO1F2|274842	5	1	2	2	0	0	0	0	1	1	5	3
jgi.p|YarlipO1F2|274867	2	1	0	0	1	1	5	5	5	1	2	1
jgi.p|YarlipO1F2|274916	0	2	1	0	1	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|274952	3	0	4	11	2	2	10	28	22	2	15	3
jgi.p|YarlipO1F2|275072	0	1	0	0	0	0	0	1	0	1	0	0
jgi.p|YarlipO1F2|275083	7	18	7	0	1	0	0	0	0	0	0	1
jgi.p|YarlipO1F2|275085	11	0	7	19	8	10	18	8	24	5	28	17
jgi.p|YarlipO1F2|275117	835	332	805	847	923	526	1073	1271	1415	599	1321	777
jgi.p|YarlipO1F2|275191	1155	324	1035	920	880	516	828	818	858	543	1055	555
jgi.p|YarlipO1F2|275195	0	1	1	0	0	0	1	0	0	0	1	1
jgi.p|YarlipO1F2|275209	582	252	802	100	588	115	119	50	84	32	115	71
jgi.p|YarlipO1F2|275329	1	0	0	2	1	0	2	0	1	1	3	0
jgi.p|YarlipO1F2|275363	0	0	0	0	1	0	0	3	3	0	0	0
jgi.p|YarlipO1F2|275371	322	82	286	534	476	254	721	725	874	373	954	606
jgi.p|YarlipO1F2|275467	4192	933	3371	3604	3946	2165	2630	804	1426	1564	3631	2537
jgi.p|YarlipO1F2|275580	0	0	1	0	0	0	0	0	0	0	0	1
jgi.p|YarlipO1F2|275584	588	224	653	350	353	204	141	60	88	271	600	351
jgi.p|YarlipO1F2|27560	7697	1860	5993	7483	7284	4258	7765	14401	16037	5730	18193	9697
jgi.p|YarlipO1F2|275614	2	0	3	6	2	1	1	0	3	7	2	2
jgi.p|YarlipO1F2|275679	0	0	0	4	2	0	0	1	0	0	3	4
jgi.p|YarlipO1F2|275731	9783	5544	11597	6811	7081	4292	4645	14517	14339	3771	11197	6556
jgi.p|YarlipO1F2|27589	3	1	8	0	1	1	0	1	4	0	1	1
jgi.p|YarlipO1F2|275894	7	1	0	2	3	4	4	0	2	5	4	1
jgi.p|YarlipO1F2|27590	29	10	35	29	26	25	4	25	20	21	65	43
jgi.p|YarlipO1F2|275926	1	1	1	5	2	2	0	0	0	0	3	2
jgi.p|YarlipO1F2|275938	0	2	2	1	2	2	1	2	1	0	2	5
jgi.p|YarlipO1F2|27597	25	27	46	19	17	8	11	11	12	19	52	38
jgi.p|YarlipO1F2|275976	0	0	0	0	2	0	0	0	1	1	0	0
jgi.p|YarlipO1F2|276042	7	0	6	8	6	1	1	0	0	4	15	13
jgi.p|YarlipO1F2|27608	54	46	98	9	52	8	23	11	13	0	0	1
jgi.p|YarlipO1F2|276100	2994	1254	2868	4922	3375	2264	3419	5057	6337	3042	7470	5105
jgi.p|YarlipO1F2|276115	1	0	1	0	0	0	1	0	0	0	0	1
jgi.p|YarlipO1F2|276167	119	37	127	373	118	174	464	739	1487	159	409	239
jgi.p|YarlipO1F2|276173	1	0	0	0	0	0	0	0	1	0	0	0
jgi.p|YarlipO1F2|276195	36	17	14	7	7	13	14	7	13	16	31	17
jgi.p|YarlipO1F2|276205	153	109	193	54	79	28	24	15	21	42	74	34
jgi.p|YarlipO1F2|276213	6	1	2	4	1	1	0	0	1	1	5	5
jgi.p|YarlipO1F2|276231	1614	561	1500	1912	1751	997	1880	4114	4220	1049	2486	1463
jgi.p|YarlipO1F2|276237	0	0	0	0	0	0	0	0	0	0	1	0
jgi.p|YarlipO1F2|276256	0	0	2	0	0	0	3	0	0	0	1	0
jgi.p|YarlipO1F2|276263	0	0	0	0	0	0	0	0	0	0	1	1
jgi.p|YarlipO1F2|276280	520	190	565	791	604	420	839	2412	2412	588	1478	808
jgi.p|YarlipO1F2|276297	0	0	0	1	0	0	0	2	1	2	2	0
jgi.p|YarlipO1F2|276300	2	0	1	3	0	2	1	4	2	1	2	2
jgi.p|YarlipO1F2|276313	1	0	8	1	0	1	0	0	0	0	0	0
jgi.p|YarlipO1F2|276317	1494	204	1096	1832	1153	1188	341	23	22	632	507	324
jgi.p|YarlipO1F2|276324	0	0	0	2	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|276326	167	37	128	200	244	88	430	343	624	73	253	161
jgi.p|YarlipO1F2|276352	0	0	0	0	0	0	0	1	0	1	0	0
jgi.p|YarlipO1F2|276373	3754	1908	4060	4189	3773	2350	2436	4996	4572	1813	3333	2010
jgi.p|YarlipO1F2|276386	86	20	80	74	73	43	22	14	16	47	113	69
jgi.p|YarlipO1F2|276398	1	1	3	0	1	0	3	7	4	0	2	1
jgi.p|YarlipO1F2|276464	1	1	1	4	0	0	0	0	2	0	3	0
jgi.p|YarlipO1F2|276468	0	0	0	0	0	0	0	0	1	0	2	0
jgi.p|YarlipO1F2|276519	2	0	0	0	0	0	0	1	0	0	0	2
jgi.p|YarlipO1F2|276576	0	1	0	0	1	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|276603	1902	824	1852	349	1671	325	717	140	239	66	168	113
jgi.p|YarlipO1F2|276625	1896	219	963	3130	2518	1662	2879	7696	8078	2348	5529	3571
jgi.p|YarlipO1F2|276706	1	1	0	1	0	0	0	0	1	1	0	0
jgi.p|YarlipO1F2|276789	3400	2429	5215	831	1908	506	1700	3415	4248	502	1214	739
jgi.p|YarlipO1F2|276889	2	0	0	3	0	1	0	2	0	2	1	2
jgi.p|YarlipO1F2|276891	53	23	71	31	49	16	38	30	25	20	52	37
jgi.p|YarlipO1F2|276900	1	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|276938	47	15	44	21	41	12	38	16	17	17	12	23
jgi.p|YarlipO1F2|276944	2	1	4	2	1	0	1	0	0	0	0	1
jgi.p|YarlipO1F2|276957	3	1	2	1	0	0	0	1	1	0	2	0
jgi.p|YarlipO1F2|276973	0	0	0	0	0	1	0	0	0	0	0	4
jgi.p|YarlipO1F2|276994	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|277008	0	0	1	1	0	1	0	14	3	0	1	2
jgi.p|YarlipO1F2|277028	2	4	5	1	0	0	0	2	0	0	2	2
jgi.p|YarlipO1F2|277036	0	0	0	0	0	0	0	0	0	0	0	1
jgi.p|YarlipO1F2|277046	4	0	1	1	3	2	1	1	2	2	6	6
jgi.p|YarlipO1F2|277061	0	1	0	0	2	1	0	0	0	0	0	0
jgi.p|YarlipO1F2|277078	0	0	1	0	0	0	0	0	1	0	0	0
jgi.p|YarlipO1F2|277086	3	2	7	1	0	1	0	0	1	2	3	1
jgi.p|YarlipO1F2|277102	0	0	0	0	0	0	0	0	0	0	0	2
jgi.p|YarlipO1F2|277104	2	0	0	2	0	0	0	0	0	0	3	0
jgi.p|YarlipO1F2|277124	0	0	1	2	1	2	6	0	1	2	5	6
jgi.p|YarlipO1F2|277160	0	0	3	2	0	0	0	3	3	1	0	0
jgi.p|YarlipO1F2|27721	1596	665	1752	1338	1395	747	913	2446	2535	1134	3092	1833
jgi.p|YarlipO1F2|277234	448	275	644	262	290	145	522	72	84	157	281	134
jgi.p|YarlipO1F2|277274	201	59	174	283	234	167	212	343	484	165	421	317
jgi.p|YarlipO1F2|277276	1832	580	1586	1423	1471	757	922	3394	3268	1153	3615	2044
jgi.p|YarlipO1F2|277278	1178	437	1361	824	1164	501	1146	226	281	188	521	426
jgi.p|YarlipO1F2|277282	6	2	4	7	1	3	1	2	4	0	2	4
jgi.p|YarlipO1F2|277291	2	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|277293	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|277294	1	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|277295	0	1	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|277325	90	46	103	2	28	13	12	6	4	4	9	4
jgi.p|YarlipO1F2|277397	141	62	171	99	122	72	173	414	361	89	193	118
jgi.p|YarlipO1F2|277462	0	1	4	2	0	1	0	0	0	2	0	0
jgi.p|YarlipO1F2|277507	937	373	1023	635	696	401	905	1530	1435	373	936	552
jgi.p|YarlipO1F2|277512	2683	912	2271	2093	2188	1474	2424	997	1246	900	1379	854
jgi.p|YarlipO1F2|277517	1	1	0	0	1	0	0	2	2	1	0	5
jgi.p|YarlipO1F2|277526	652	89	380	1479	868	761	1045	974	1574	1031	2012	1104
jgi.p|YarlipO1F2|277548	410	169	490	427	401	258	504	224	253	104	157	124
jgi.p|YarlipO1F2|277570	2	1	3	1	1	1	0	1	1	0	4	3
jgi.p|YarlipO1F2|277574	169	44	137	176	160	129	372	197	291	96	178	125
jgi.p|YarlipO1F2|277578	0	1	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|277619	72748	25022	62629	45280	52846	30078	12630	5610	9395	21527	38203	21677
jgi.p|YarlipO1F2|277662	273	113	331	210	244	130	165	615	537	196	479	271
jgi.p|YarlipO1F2|277686	2144	1147	2362	981	1967	681	1089	1574	1753	563	1492	805
jgi.p|YarlipO1F2|277727	8	7	8	1	1	1	1	0	1	0	2	0
jgi.p|YarlipO1F2|277735	1	0	0	0	3	0	0	0	0	0	1	0
jgi.p|YarlipO1F2|277748	1789	727	1682	2364	1586	1276	1318	3761	2893	1358	3600	2327
jgi.p|YarlipO1F2|277757	5393	3546	5885	4651	5191	2692	3007	6697	4318	4756	18367	12333
jgi.p|YarlipO1F2|277764	5	0	2	36	24	15	106	86	180	16	75	37
jgi.p|YarlipO1F2|277771	1	0	0	1	0	0	0	0	0	1	0	0
jgi.p|YarlipO1F2|277785	12	4	24	24	14	9	17	24	28	11	32	19
jgi.p|YarlipO1F2|277798	80	37	59	39	66	27	41	16	29	29	38	23
jgi.p|YarlipO1F2|27781	1199	349	1129	765	1248	504	1016	1353	1671	487	1281	730
jgi.p|YarlipO1F2|277815	673	155	528	610	463	348	97	24	20	361	789	465
jgi.p|YarlipO1F2|277825	60	27	87	137	62	56	85	90	125	85	243	161
jgi.p|YarlipO1F2|277873	433	122	377	729	529	270	901	3588	2539	716	2462	1508
jgi.p|YarlipO1F2|277878	1	2	0	0	2	0	0	0	0	0	2	2
jgi.p|YarlipO1F2|277912	14	6	20	7	10	9	65	183	226	8	15	2
jgi.p|YarlipO1F2|277947	26	8	15	49	13	15	21	11	19	17	38	22
jgi.p|YarlipO1F2|277966	1853	693	1779	620	1611	573	2559	1352	1645	216	669	390
jgi.p|YarlipO1F2|277985	413	143	404	428	425	231	698	424	605	301	693	371
jgi.p|YarlipO1F2|278126	1212	338	1153	993	855	577	642	2089	1345	816	2144	1292
jgi.p|YarlipO1F2|278140	249	94	200	120	217	110	159	108	171	68	173	110
jgi.p|YarlipO1F2|278207	1450	794	1675	585	1357	429	504	168	288	237	495	267
jgi.p|YarlipO1F2|278225	256	105	288	204	190	120	247	298	342	140	321	156
jgi.p|YarlipO1F2|278226	111	19	92	206	118	98	229	193	250	146	285	218
jgi.p|YarlipO1F2|278255	2801	1478	3333	2048	2347	1187	2683	4475	4927	1373	3917	2410
jgi.p|YarlipO1F2|278263	285	96	254	240	251	128	250	270	367	192	544	316
jgi.p|YarlipO1F2|278265	170	30	125	254	166	113	399	815	795	207	430	282
jgi.p|YarlipO1F2|278301	3020	1173	2991	1990	2544	1263	2156	3122	3333	1168	3010	1845
jgi.p|YarlipO1F2|278421	429	121	439	444	309	263	87	77	114	320	801	557
jgi.p|YarlipO1F2|278512	3135	1335	3522	2301	3339	1395	2193	2614	3901	1491	3071	1808
jgi.p|YarlipO1F2|278640	23	10	32	12	17	7	11	49	66	12	21	6
jgi.p|YarlipO1F2|278662	275	39	153	528	287	194	417	1014	1137	623	2251	1410
jgi.p|YarlipO1F2|278678	397	66	350	541	498	239	734	3618	2708	423	1073	633
jgi.p|YarlipO1F2|278685	825	384	812	407	705	272	554	1016	922	237	548	312
jgi.p|YarlipO1F2|278704	1119	201	804	1840	867	801	593	132	257	1003	1280	771
jgi.p|YarlipO1F2|278726	616	521	827	400	622	236	723	6072	2601	418	1821	1305
jgi.p|YarlipO1F2|278748	1929	562	1591	2395	1672	1144	1693	3012	2215	1221	2932	2060
jgi.p|YarlipO1F2|278752	172	95	187	41	95	25	128	40	60	34	78	52
jgi.p|YarlipO1F2|278761	2149	611	1520	2081	2363	1123	1904	5544	5193	1695	5501	3572
jgi.p|YarlipO1F2|278855	1339	502	1254	1167	1189	557	807	678	746	580	1329	854
jgi.p|YarlipO1F2|278858	2133	709	2205	2248	2117	1041	2043	3041	3533	1364	3246	1785
jgi.p|YarlipO1F2|278873	3057	902	2445	3349	3510	1532	3618	13086	9258	1667	4002	2406
jgi.p|YarlipO1F2|278920	816	676	1210	753	537	319	387	308	445	560	2032	1178
jgi.p|YarlipO1F2|278924	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|278957	5444	1297	4251	9022	4811	4109	2069	570	827	4572	10686	6829
jgi.p|YarlipO1F2|278968	1138	135	631	5643	1461	2478	3482	13651	13733	2351	3706	2008
jgi.p|YarlipO1F2|278980	7739	5524	9834	1708	5875	1473	3897	3150	3431	701	1948	1327
jgi.p|YarlipO1F2|279000	3551	1588	3969	2590	2588	1556	1159	1307	1191	1382	2892	2050
jgi.p|YarlipO1F2|279014	150	64	186	138	162	93	366	522	626	96	380	217
jgi.p|YarlipO1F2|279016	374	182	410	311	339	202	309	211	290	295	723	458
jgi.p|YarlipO1F2|279017	913	400	877	845	903	449	909	4129	2902	543	1307	797
jgi.p|YarlipO1F2|279104	18	7	9	93	5	19	4	2	1	31	18	10
jgi.p|YarlipO1F2|279217	1769	912	2085	940	1243	655	673	296	404	506	988	603
jgi.p|YarlipO1F2|279262	44	13	46	21	48	11	60	8	11	2	5	0
jgi.p|YarlipO1F2|279264	3	6	5	3	1	1	0	0	4	1	5	4
jgi.p|YarlipO1F2|279355	237	97	279	114	210	62	260	314	388	78	221	134
jgi.p|YarlipO1F2|279400	620	122	465	1067	778	576	1403	5289	4487	761	1919	1104
jgi.p|YarlipO1F2|279414	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|279546	1236	447	1222	584	987	357	679	376	453	309	880	461
jgi.p|YarlipO1F2|279602	13	4	22	24	17	13	3	2	2	13	33	29
jgi.p|YarlipO1F2|279616	1885	654	1833	775	1832	620	1293	3536	2858	565	1684	890
jgi.p|YarlipO1F2|279625	200	67	167	126	214	96	370	227	306	63	176	99
jgi.p|YarlipO1F2|279688	339	139	353	182	266	96	470	1052	1030	104	398	239
jgi.p|YarlipO1F2|279706	122	59	130	129	112	62	158	199	231	113	230	135
jgi.p|YarlipO1F2|279739	1839	312	1441	4802	2391	2290	1701	2293	3053	2915	6310	4133
jgi.p|YarlipO1F2|279770	177	98	213	193	160	87	140	338	282	165	870	463
jgi.p|YarlipO1F2|279812	1625	661	1638	1340	1389	768	902	1440	1561	778	1815	1186
jgi.p|YarlipO1F2|279884	76	28	95	81	64	55	72	48	94	47	112	67
jgi.p|YarlipO1F2|279899	168	23	126	224	146	125	148	212	309	208	518	304
jgi.p|YarlipO1F2|279934	2458	836	2161	1672	1933	1037	1732	830	1111	887	1734	1159
jgi.p|YarlipO1F2|279963	2696	912	2335	1692	2430	1489	796	676	769	815	1583	903
jgi.p|YarlipO1F2|279965	70	198	132	32	55	31	8	37	25	174	5161	3409
jgi.p|YarlipO1F2|279974	2329	373	1737	3081	2084	1686	4298	783	2150	1435	1782	1041
jgi.p|YarlipO1F2|280002	696	182	686	1118	725	526	884	15498	3486	799	3092	2367
jgi.p|YarlipO1F2|280024	346	56	246	596	430	244	701	2025	1736	368	1155	650
jgi.p|YarlipO1F2|280047	40	18	34	18	18	6	8	7	6	12	36	20
jgi.p|YarlipO1F2|280081	14837	6676	15185	8274	10064	4764	9886	6161	6965	2934	6138	3780
jgi.p|YarlipO1F2|280147	537	174	586	457	474	286	217	304	361	265	699	422
jgi.p|YarlipO1F2|280187	4872	2214	4994	3085	4143	1689	2940	20202	15687	2554	8479	4339
jgi.p|YarlipO1F2|280200	11311	4632	9761	7492	9844	4465	7439	62043	42305	5547	19189	10697
jgi.p|YarlipO1F2|280221	5150	2205	4874	1508	4010	1439	2278	1017	1054	568	1279	666
jgi.p|YarlipO1F2|280340	6992	1259	4173	2529	5743	2328	1065	639	830	1401	3304	2446
jgi.p|YarlipO1F2|280357	842	302	792	741	671	440	730	324	416	365	614	304
jgi.p|YarlipO1F2|280412	1926	936	2140	935	1688	704	1164	4679	3111	766	2258	1297
jgi.p|YarlipO1F2|280418	1	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|280476	295	91	216	270	237	152	75	62	74	173	336	216
jgi.p|YarlipO1F2|280480	284	82	208	227	291	152	404	608	523	145	363	204
jgi.p|YarlipO1F2|280481	207	127	256	177	204	110	84	69	97	128	326	181
jgi.p|YarlipO1F2|280517	107	36	84	108	96	84	66	71	87	103	219	136
jgi.p|YarlipO1F2|280585	2407	1106	2455	1105	2239	663	1182	1088	938	709	2786	1750
jgi.p|YarlipO1F2|280597	1221	263	954	1584	1020	824	444	1229	896	838	1807	975
jgi.p|YarlipO1F2|280607	397	78	322	624	336	244	184	94	115	329	893	446
jgi.p|YarlipO1F2|280613	661	276	750	637	674	364	769	1219	1476	362	921	583
jgi.p|YarlipO1F2|280642	3137	737	2847	3960	2901	1912	1212	3696	3930	2489	7589	4414
jgi.p|YarlipO1F2|280672	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|YarlipO1F2|280687	231	206	423	51	72	39	20	29	33	43	54	25
jgi.p|YarlipO1F2|280723	1	0	0	0	0	0	0	0	0	1	0	0
jgi.p|YarlipO1F2|280731	1759	898	1876	507	1137	418	566	225	312	227	511	300
jgi.p|YarlipO1F2|280776	1960	575	1680	1914	1876	1139	1810	2547	2877	1172	2450	1521
jgi.p|YarlipO1F2|280857	313	85	307	279	291	149	322	348	457	239	620	373
jgi.p|YarlipO1F2|280890	1370	342	1347	1539	1357	802	1493	696	1129	933	1823	1147
jgi.p|YarlipO1F2|280963	7362	5275	9061	1432	5021	1244	1401	772	1232	619	1665	1034
jgi.p|YarlipO1F2|280972	7210	1506	4901	5091	9223	3335	3798	2163	3178	3150	7677	5258
jgi.p|YarlipO1F2|280984	9257	2828	8048	4148	8693	2927	5657	4724	5111	2288	5827	3363
jgi.p|YarlipO1F2|280985	78	69	132	36	47	20	21	61	57	15	54	36
jgi.p|YarlipO1F2|281119	899	688	1346	546	625	279	556	496	690	353	843	534
jgi.p|YarlipO1F2|281205	9	18	19	11	7	6	0	9	7	5	30	16
jgi.p|YarlipO1F2|281304	658	259	622	537	610	328	795	1606	1514	505	1449	852
jgi.p|YarlipO1F2|281332	658	187	569	852	850	457	829	486	834	651	1440	924
jgi.p|YarlipO1F2|281374	3002	882	2476	4052	3316	2050	1443	971	1036	1984	4177	2716
jgi.p|YarlipO1F2|281398	1972	742	2128	2031	1639	1082	2357	1086	1788	1225	2480	1367
jgi.p|YarlipO1F2|281414	67	20	65	40	33	19	13	4	5	20	60	28
jgi.p|YarlipO1F2|281490	5364	1142	4648	4482	4158	2946	5936	1821	3438	1894	3178	2153
jgi.p|YarlipO1F2|281509	3013	1663	3786	2700	2869	1348	2477	1553	2220	1310	2953	1802
jgi.p|YarlipO1F2|281539	369	132	355	316	342	165	517	544	750	303	804	460
jgi.p|YarlipO1F2|281553	2506	1256	2815	1582	2026	1258	1015	1230	1368	968	2418	1458
jgi.p|YarlipO1F2|281666	3941	1288	3644	3342	4357	1879	5774	14503	13969	2333	6692	4074
jgi.p|YarlipO1F2|281730	2085	503	1686	2849	2889	1606	3686	10930	10458	1656	4119	2658
jgi.p|YarlipO1F2|281752	906	388	998	851	733	434	701	1615	1683	589	1626	910
jgi.p|YarlipO1F2|281792	1201	807	1717	284	664	192	705	466	547	122	346	212
jgi.p|YarlipO1F2|281845	761	158	550	772	785	369	926	798	1206	596	1569	986
jgi.p|YarlipO1F2|281902	4513	1367	3688	3103	4098	1760	2769	9508	8191	2102	6523	3756
jgi.p|YarlipO1F2|281932	286	210	368	120	138	90	62	69	70	82	256	147
jgi.p|YarlipO1F2|2820	596	272	640	426	467	225	281	172	291	256	653	415
jgi.p|YarlipO1F2|282057	27	17	23	8	12	9	7	3	8	3	15	5
jgi.p|YarlipO1F2|282083	561	189	580	1016	636	439	1058	4184	4850	751	2098	1286
jgi.p|YarlipO1F2|282089	495	282	634	160	345	152	182	232	342	126	268	176
jgi.p|YarlipO1F2|282117	1141	468	1148	1662	898	686	16	4	6	985	2119	1244
jgi.p|YarlipO1F2|282137	67071	16194	58488	47070	63910	32241	23417	12045	24040	20632	39579	24443
jgi.p|YarlipO1F2|282157	636	326	799	186	436	156	292	212	193	93	252	145
jgi.p|YarlipO1F2|282189	477	227	429	426	377	294	593	263	407	304	668	502
jgi.p|YarlipO1F2|282199	26464	13085	27693	6987	20039	6012	6264	2895	3077	3017	6466	3967
jgi.p|YarlipO1F2|282244	559	144	423	690	635	364	1311	3349	2944	437	1219	633
jgi.p|YarlipO1F2|282279	465	244	615	595	450	285	401	366	582	235	674	477
jgi.p|YarlipO1F2|282284	368	74	313	383	357	235	519	116	182	233	402	284
jgi.p|YarlipO1F2|282325	30	12	23	34	25	20	15	40	31	31	82	75
jgi.p|YarlipO1F2|282337	2866	1353	2994	1604	1869	986	1040	1137	1324	674	1563	960
jgi.p|YarlipO1F2|282339	8755	3418	8480	7536	6771	3960	1678	645	815	3599	7360	4560
jgi.p|YarlipO1F2|282341	5818	816	3613	6639	6544	4044	7390	12187	14150	4888	11913	7453
jgi.p|YarlipO1F2|282360	9509	3791	9302	6749	7493	3760	4813	10977	12855	4795	15793	9011
jgi.p|YarlipO1F2|282393	180	161	297	95	97	41	16	26	19	63	118	98
jgi.p|YarlipO1F2|282450	1403	724	1561	1400	1209	750	1387	1181	1835	740	1480	915
