GeneID	GYAPU	GYAPW	GYAPX	GYAPY	GYAPZ	GYASA	GYOYB	GYOYC	GYASG	GYOYG	GYASN	GYASO
jgi.p|Debsub1|202325	3900	1899	4561	3002	3345	3865	187	419	424	1831	3629	1956
jgi.p|Debsub1|202657	8672	4454	7799	5644	7149	8713	341	324	721	3647	7777	4358
jgi.p|Debsub1|202892	527	233	357	233	361	512	19	25	53	156	298	74
jgi.p|Debsub1|203203	1534	711	796	547	581	537	19	24	42	267	650	201
jgi.p|Debsub1|203225	2	1	2	2	1	1	1	1	0	1	1	2
jgi.p|Debsub1|203518	1129	592	1004	782	865	1043	41	56	71	446	982	424
jgi.p|Debsub1|203531	1002	478	1147	626	721	925	54	79	74	404	762	374
jgi.p|Debsub1|203683	1033	538	974	582	719	951	25	50	51	409	712	226
jgi.p|Debsub1|203694	8741	4205	12362	8005	8517	10185	3858	3809	7079	4159	8554	8958
jgi.p|Debsub1|203913	459	259	824	709	561	832	938	410	1659	161	378	524
jgi.p|Debsub1|203922	3785	2003	4637	2520	2880	3262	131	252	176	1111	2817	1549
jgi.p|Debsub1|203936	4545	2606	7457	4653	4938	5847	337	314	607	1383	5078	2277
jgi.p|Debsub1|203937	9	5	9	10	10	11	0	1	1	7	15	8
jgi.p|Debsub1|203938	371	170	425	322	320	349	27	67	54	190	306	231
jgi.p|Debsub1|203953	95	49	22	37	37	49	0	3	4	9	35	2
jgi.p|Debsub1|203958	2850	1373	2169	1678	1841	2320	45	52	64	807	2062	550
jgi.p|Debsub1|203963	956	489	1519	771	651	830	157	225	238	445	881	714
jgi.p|Debsub1|203978	2295	1110	2652	926	1223	1254	86	248	194	931	1551	918
jgi.p|Debsub1|204003	651	287	855	316	404	440	108	239	200	386	580	460
jgi.p|Debsub1|204005	3214	1468	4294	1672	1881	2287	2853	1099	4488	1479	2637	3854
jgi.p|Debsub1|204009	677	355	831	612	648	836	417	257	571	328	676	610
jgi.p|Debsub1|204020	1586	750	1810	1399	1444	1997	192	316	262	733	1397	1258
jgi.p|Debsub1|204058	1178	566	857	444	743	889	133	110	243	683	971	392
jgi.p|Debsub1|204111	796	423	841	569	679	1006	19	63	55	397	701	177
jgi.p|Debsub1|204119	1486	844	1596	1288	1484	1985	50	83	87	593	1515	724
jgi.p|Debsub1|204121	1115	580	1128	599	685	847	28	54	107	310	755	286
jgi.p|Debsub1|204155	1077	490	933	605	636	891	29	62	87	465	931	353
jgi.p|Debsub1|204192	191	97	160	117	155	174	8	3	19	97	179	34
jgi.p|Debsub1|204193	1363	627	1522	904	969	1313	50	151	129	387	902	497
jgi.p|Debsub1|204200	5985	3158	5379	3724	4343	6274	89	168	221	2027	4938	1222
jgi.p|Debsub1|204217	550	268	508	362	401	458	14	24	19	267	415	145
jgi.p|Debsub1|204220	1103	532	858	809	888	1321	26	31	48	331	842	116
jgi.p|Debsub1|204225	1066	456	1053	848	958	1710	48	204	114	373	468	120
jgi.p|Debsub1|204226	13136	6928	15180	10121	9568	14505	186	330	378	2886	8204	3966
jgi.p|Debsub1|204241	647	375	568	597	717	986	23	19	52	253	869	257
jgi.p|Debsub1|204252	845	406	1060	933	1036	1039	73	166	129	355	687	532
jgi.p|Debsub1|204260	188	87	313	231	241	258	50	40	89	261	609	818
jgi.p|Debsub1|204268	2697	1253	3485	2212	2435	2547	201	347	305	1657	2701	2292
jgi.p|Debsub1|204269	725	353	524	451	493	1019	15	55	80	681	1051	119
jgi.p|Debsub1|204293	1211	606	1343	797	985	1216	109	114	182	418	971	504
jgi.p|Debsub1|204299	1810	852	724	142	145	453	14	18	46	88	196	96
jgi.p|Debsub1|204307	4	2	3	0	2	1	0	0	1	4	1	0
jgi.p|Debsub1|204341	1515	834	1524	1473	1688	2101	109	206	165	867	2052	1267
jgi.p|Debsub1|204356	291	146	291	154	187	197	47	72	99	150	193	239
jgi.p|Debsub1|204374	1002	521	761	390	604	665	47	47	68	337	717	251
jgi.p|Debsub1|204377	352	200	316	200	257	280	20	29	42	231	348	290
jgi.p|Debsub1|204389	574	325	765	605	606	519	16	36	43	310	722	303
jgi.p|Debsub1|204402	595	257	296	279	307	262	20	17	24	140	249	108
jgi.p|Debsub1|204403	1003	540	1223	911	901	1061	26	53	30	408	881	456
jgi.p|Debsub1|204406	1352	686	1302	1161	1335	1830	36	67	81	617	1423	428
jgi.p|Debsub1|204408	906	514	1259	837	886	1080	189	188	277	397	730	669
jgi.p|Debsub1|204442	1134	605	854	874	1025	1365	45	35	73	581	1349	534
jgi.p|Debsub1|204454	597	300	702	404	473	726	40	66	91	307	528	303
jgi.p|Debsub1|204489	2890	1393	1550	1251	1373	2311	49	56	112	631	1407	335
jgi.p|Debsub1|204492	515	249	341	245	242	285	21	25	73	129	321	185
jgi.p|Debsub1|204497	2074	990	2917	2130	2090	2784	582	629	1034	1016	2170	2412
jgi.p|Debsub1|204534	45	17	88	42	66	47	47	34	108	51	83	105
jgi.p|Debsub1|204535	1041	538	1442	1105	1485	1556	353	478	479	2727	3635	4965
jgi.p|Debsub1|204537	844	443	728	522	663	790	19	31	38	322	816	230
jgi.p|Debsub1|204549	84	31	148	63	81	76	320	525	471	127	180	228
jgi.p|Debsub1|204595	963	396	880	403	543	850	60	105	182	780	752	316
jgi.p|Debsub1|204606	336	163	562	406	380	468	1424	548	1156	289	346	543
jgi.p|Debsub1|204642	1267	671	733	475	549	742	21	31	43	310	670	166
jgi.p|Debsub1|204668	204	121	189	157	147	272	23	25	45	102	137	42
jgi.p|Debsub1|204697	1154	558	698	468	637	650	17	23	24	253	743	217
jgi.p|Debsub1|204699	58	26	37	18	31	43	0	0	14	11	27	2
jgi.p|Debsub1|204730	1219	589	1647	953	937	1049	1069	1063	1475	714	1011	1349
jgi.p|Debsub1|204741	4	4	0	2	1	0	0	0	3	0	0	0
jgi.p|Debsub1|204745	729	423	474	492	468	311	7	11	34	138	374	92
jgi.p|Debsub1|204753	133	63	183	165	119	176	41	82	69	57	128	141
jgi.p|Debsub1|204754	207	105	354	108	120	121	56	69	83	49	157	105
jgi.p|Debsub1|204756	1519	749	1714	964	1232	1814	74	216	224	881	1361	494
jgi.p|Debsub1|204757	7904	3817	9428	6659	7307	8928	672	1153	1346	2852	6687	4924
jgi.p|Debsub1|204804	186	96	227	148	194	275	20	39	42	125	211	49
jgi.p|Debsub1|204813	31966	15892	48996	28774	31489	43227	19322	21108	33728	22779	43761	53731
jgi.p|Debsub1|204846	3019	1587	3612	2461	2712	3280	435	520	909	1183	2494	1671
jgi.p|Debsub1|204890	506	245	339	326	329	233	10	16	17	102	327	92
jgi.p|Debsub1|204917	103	53	71	61	58	102	10	6	10	30	89	52
jgi.p|Debsub1|204920	2203	1082	2385	1313	1565	1953	151	275	327	1211	1957	943
jgi.p|Debsub1|204928	133	72	192	127	131	199	42	29	64	67	116	99
jgi.p|Debsub1|204939	376	167	514	463	456	581	68	134	98	710	1106	859
jgi.p|Debsub1|204947	1101	573	1329	1015	1121	1443	150	257	327	465	1011	640
jgi.p|Debsub1|204948	285	103	206	33	38	35	9	6	4	15	43	23
jgi.p|Debsub1|204949	180	54	161	106	149	169	9	23	30	86	152	91
jgi.p|Debsub1|204962	602	345	852	471	516	773	260	344	640	407	682	450
jgi.p|Debsub1|204973	95	63	107	127	121	196	2	15	20	63	134	83
jgi.p|Debsub1|204992	495	284	861	632	616	708	1111	489	1993	179	457	505
jgi.p|Debsub1|204999	985	569	1747	1452	1292	1625	2214	958	3703	408	856	1153
jgi.p|Debsub1|205007	159	84	270	319	249	291	51	77	75	77	249	188
jgi.p|Debsub1|205008	643	317	931	941	851	1049	154	256	227	361	925	739
jgi.p|Debsub1|205014	2	1	5	1	2	1	0	0	0	4	8	0
jgi.p|Debsub1|205015	75	47	71	95	89	170	4	2	4	53	119	36
jgi.p|Debsub1|205016	129	67	133	192	194	300	18	9	26	122	300	105
jgi.p|Debsub1|205090	76	54	79	84	72	130	12	5	16	29	73	25
jgi.p|Debsub1|205104	2109	960	2216	1110	1408	1412	103	112	169	984	1568	1219
jgi.p|Debsub1|205105	1208	542	827	623	801	1156	32	37	90	422	996	245
jgi.p|Debsub1|205126	4554	2262	5702	3235	3854	4877	1538	1566	2407	2160	4086	3424
jgi.p|Debsub1|205144	2081	1016	2687	1738	1745	2342	163	255	375	682	1678	1338
jgi.p|Debsub1|205229	27990	12979	38456	26393	26873	33064	47817	28383	74949	16281	26827	39773
jgi.p|Debsub1|205274	133	78	123	51	89	81	2	12	8	71	101	45
jgi.p|Debsub1|205275	1827	794	2005	726	936	985	77	216	154	682	1226	765
jgi.p|Debsub1|205283	1370	634	1892	1206	1328	1499	443	443	622	698	1523	1734
jgi.p|Debsub1|205297	476	237	616	347	440	481	516	289	935	298	415	711
jgi.p|Debsub1|205299	2821	1320	3686	2733	3026	3712	470	634	972	1179	2523	1809
jgi.p|Debsub1|205309	249	108	263	230	216	307	138	105	217	141	244	201
jgi.p|Debsub1|205319	1043	439	1247	558	695	782	119	181	203	507	746	571
jgi.p|Debsub1|205345	1065	561	1009	602	816	1053	53	74	84	466	977	283
jgi.p|Debsub1|205361	333	144	253	148	216	326	16	28	53	188	322	91
jgi.p|Debsub1|205366	1420	792	2899	1559	1529	1939	403	265	803	843	2327	2501
jgi.p|Debsub1|205367	2589	1495	3026	2112	2429	3179	783	442	1176	657	1644	1399
jgi.p|Debsub1|205378	269	142	217	140	143	231	7	16	28	92	262	52
jgi.p|Debsub1|205413	719	332	885	511	626	810	231	202	335	353	808	806
jgi.p|Debsub1|205421	1029	500	732	452	657	878	49	50	92	506	868	270
jgi.p|Debsub1|205436	90	43	142	95	117	120	115	150	246	44	86	61
jgi.p|Debsub1|205438	847	490	941	609	819	1016	234	172	334	499	903	742
jgi.p|Debsub1|205478	739	351	838	462	572	837	54	98	115	311	494	190
jgi.p|Debsub1|205482	616	385	938	603	698	826	245	179	401	388	843	850
jgi.p|Debsub1|205487	224	100	153	148	107	180	2	4	15	55	213	16
jgi.p|Debsub1|205489	8848	4068	8227	6452	7928	12230	373	363	642	688	1159	688
jgi.p|Debsub1|205508	1673	971	1563	938	1212	1596	207	204	348	672	1466	790
jgi.p|Debsub1|205524	125	69	198	144	130	165	322	115	558	97	198	273
jgi.p|Debsub1|205527	1298	623	1023	800	924	943	28	47	73	453	1201	454
jgi.p|Debsub1|205531	359	162	142	121	187	223	40	18	97	65	197	60
jgi.p|Debsub1|205543	650	372	1184	819	808	847	93	178	137	331	816	628
jgi.p|Debsub1|205547	486	214	448	184	205	243	11	17	9	127	271	111
jgi.p|Debsub1|205554	947	459	1317	948	1022	1084	80	138	128	561	1275	853
jgi.p|Debsub1|205555	7935	3893	8492	4396	5564	6083	486	936	809	3873	7299	6045
jgi.p|Debsub1|205572	1208	621	993	1087	1074	1336	30	64	65	334	942	313
jgi.p|Debsub1|205575	235	137	317	255	343	385	19	17	28	114	363	145
jgi.p|Debsub1|205581	25	11	26	11	17	35	5	1	28	7	7	1
jgi.p|Debsub1|205620	447	221	581	321	341	487	128	295	290	461	614	775
jgi.p|Debsub1|205624	706	351	672	493	482	638	24	52	53	233	599	223
jgi.p|Debsub1|205627	612	306	420	349	385	457	12	29	26	265	538	164
jgi.p|Debsub1|205629	18208	8936	23131	16791	14133	18019	23800	9889	42161	1676	3567	4861
jgi.p|Debsub1|205642	1383	639	1544	917	1125	1373	342	315	762	616	1175	871
jgi.p|Debsub1|205643	503	188	181	169	221	296	7	8	30	79	261	57
jgi.p|Debsub1|205657	1570	850	2479	1119	1534	1608	1578	922	2802	898	1916	2194
jgi.p|Debsub1|205661	1179	682	993	740	821	899	34	47	44	379	830	275
jgi.p|Debsub1|205664	595	257	643	265	377	455	446	241	675	231	388	291
jgi.p|Debsub1|205682	2136	1085	2238	2284	2335	3002	1068	594	1586	737	1546	1522
jgi.p|Debsub1|205683	2846	1595	4329	3595	3852	4931	316	354	518	1590	3852	2692
jgi.p|Debsub1|205692	2520	1233	2662	1531	1985	2401	194	246	428	1148	2173	1666
jgi.p|Debsub1|205709	11532	5614	16939	10193	12293	13722	9679	8001	18465	4358	8585	8625
jgi.p|Debsub1|205717	5588	2397	4281	1775	2482	4380	129	301	467	3130	3609	643
jgi.p|Debsub1|205749	1233	646	496	510	456	425	27	12	36	172	397	44
jgi.p|Debsub1|205786	1091	551	1003	761	791	952	20	35	56	422	774	423
jgi.p|Debsub1|205829	1087	486	1017	758	1013	1523	416	294	1056	706	1166	600
jgi.p|Debsub1|205830	411	163	333	201	274	337	36	16	36	152	319	160
jgi.p|Debsub1|205834	1547	758	1672	635	850	818	48	105	83	502	921	440
jgi.p|Debsub1|205855	414	174	176	119	153	349	14	27	66	162	237	29
jgi.p|Debsub1|205861	190	86	92	61	94	221	4	9	22	92	171	34
jgi.p|Debsub1|205896	634	320	457	293	421	715	27	40	57	351	577	78
jgi.p|Debsub1|205926	2102	941	1754	801	1001	1144	81	99	119	671	1438	809
jgi.p|Debsub1|205933	14425	8008	22157	13264	15381	19313	2515	2483	4799	6226	15322	12328
jgi.p|Debsub1|205940	622	320	492	326	443	522	75	36	123	353	692	260
jgi.p|Debsub1|205968	2126	1049	2868	2016	2115	2389	214	261	390	972	2253	2104
jgi.p|Debsub1|205988	200	73	129	124	124	123	11	13	17	68	156	54
jgi.p|Debsub1|205995	5	4	10	8	5	6	0	0	0	3	6	2
jgi.p|Debsub1|206005	378	193	283	192	298	474	44	48	64	184	316	111
jgi.p|Debsub1|206010	963	532	561	493	639	805	90	64	116	393	1220	361
jgi.p|Debsub1|206027	2633	1220	1649	1091	1310	1366	64	120	110	1063	1801	560
jgi.p|Debsub1|206034	1291	646	1049	773	956	1077	23	54	74	395	845	218
jgi.p|Debsub1|206046	182	104	285	135	192	238	63	64	122	139	184	201
jgi.p|Debsub1|206068	333	162	334	440	481	589	41	37	59	239	442	320
jgi.p|Debsub1|206074	295	184	405	276	347	477	96	50	248	281	469	449
jgi.p|Debsub1|206077	120	70	114	101	152	200	7	12	28	56	153	83
jgi.p|Debsub1|206106	419	277	375	270	308	403	34	43	56	92	213	129
jgi.p|Debsub1|206111	162	86	215	144	164	266	3	20	20	16	33	14
jgi.p|Debsub1|206117	760	398	756	696	654	957	53	55	133	344	759	335
jgi.p|Debsub1|206136	513	268	856	660	798	854	97	120	166	944	2097	2207
jgi.p|Debsub1|206138	757	347	884	909	1038	846	53	88	111	1186	2098	1317
jgi.p|Debsub1|206139	735	338	657	420	553	649	56	94	151	496	976	338
jgi.p|Debsub1|206160	753	386	636	447	528	732	16	45	55	331	749	140
jgi.p|Debsub1|206177	386	167	174	142	155	208	15	13	19	70	220	55
jgi.p|Debsub1|206178	700	340	354	222	314	392	25	17	38	227	580	113
jgi.p|Debsub1|206202	20515	10481	24736	14850	17158	19809	7004	4721	10221	6795	13596	17161
jgi.p|Debsub1|206228	200	99	174	75	138	249	17	52	94	157	157	44
jgi.p|Debsub1|206241	750	370	548	341	417	575	21	38	50	314	555	167
jgi.p|Debsub1|206263	393	215	424	304	401	456	61	64	151	566	886	643
jgi.p|Debsub1|206266	363	176	419	227	278	361	94	89	175	171	271	154
jgi.p|Debsub1|206305	2628	1191	2866	1304	1673	2218	233	416	652	1464	2453	1277
jgi.p|Debsub1|206322	395	218	657	330	419	422	324	406	476	322	637	731
jgi.p|Debsub1|206324	257	134	252	182	251	327	94	61	185	176	328	211
jgi.p|Debsub1|206325	2390	1211	3166	1790	2167	2313	567	614	1144	1451	2924	2573
jgi.p|Debsub1|206347	59	30	42	18	44	54	5	3	17	29	33	7
jgi.p|Debsub1|206349	3806	1733	4073	2600	2931	3863	198	371	417	1080	2016	1122
jgi.p|Debsub1|206382	1503	858	867	758	843	1197	16	38	50	417	996	138
jgi.p|Debsub1|206400	669	311	617	509	622	778	36	34	72	313	663	262
jgi.p|Debsub1|206450	27	24	37	43	20	36	12	9	3	12	20	19
jgi.p|Debsub1|206457	1213	557	1154	1385	1234	1457	38	106	76	406	813	593
jgi.p|Debsub1|206458	692	317	310	269	286	461	21	19	68	173	326	57
jgi.p|Debsub1|206480	654	298	824	326	406	449	75	116	123	234	443	351
jgi.p|Debsub1|206492	1468	700	1343	936	1000	1506	37	59	96	477	1254	487
jgi.p|Debsub1|206506	2777	1349	3217	1384	1725	1624	258	335	382	1191	2143	2006
jgi.p|Debsub1|206514	9461	4768	9323	6389	6909	8605	236	414	382	3444	7351	2753
jgi.p|Debsub1|206517	2875	1388	2702	2075	2119	2269	150	191	246	1115	2100	1417
jgi.p|Debsub1|206534	1941	923	2469	1409	1544	2128	311	498	622	721	1524	1127
jgi.p|Debsub1|206545	497	258	299	228	244	401	26	34	35	161	328	84
jgi.p|Debsub1|206551	1358	638	877	707	805	1043	65	90	110	448	932	405
jgi.p|Debsub1|206556	488	243	296	248	282	263	21	17	32	96	312	138
jgi.p|Debsub1|206603	8188	3592	12010	6879	8704	8255	3345	8650	5029	8022	12185	11148
jgi.p|Debsub1|206632	866	421	834	448	544	705	82	93	178	422	718	356
jgi.p|Debsub1|206685	486	221	254	207	222	363	4	8	10	102	263	16
jgi.p|Debsub1|206696	464	163	314	164	303	457	90	72	229	344	420	152
jgi.p|Debsub1|206701	474	202	325	171	277	407	45	24	55	216	371	147
jgi.p|Debsub1|206711	4927	2561	6037	2940	3181	3959	274	434	555	1365	2488	1566
jgi.p|Debsub1|206718	1219	631	603	361	450	418	32	21	31	197	474	173
jgi.p|Debsub1|206735	7188	3652	11769	7334	8429	7921	1691	2768	3062	3931	8277	6312
jgi.p|Debsub1|206753	1740	750	2295	1353	1541	2009	791	1061	1027	1299	1818	1935
jgi.p|Debsub1|206771	1054	536	976	788	832	1167	146	206	318	237	559	446
jgi.p|Debsub1|206775	4126	2165	2575	2038	2006	3205	50	65	162	808	2002	252
jgi.p|Debsub1|206778	3852	1988	3954	2773	3689	4734	238	373	576	2377	4356	2854
jgi.p|Debsub1|206789	38	15	24	23	35	37	1	0	19	14	25	16
jgi.p|Debsub1|206799	1257	623	1011	621	928	1185	407	277	776	713	1281	804
jgi.p|Debsub1|206808	2120	968	2127	1008	1369	1675	585	421	1198	1491	1682	2396
jgi.p|Debsub1|206812	889	344	282	219	167	402	12	13	36	141	237	33
jgi.p|Debsub1|206832	1896	979	2491	1568	1774	2139	481	474	808	960	1981	1486
jgi.p|Debsub1|206834	386	219	320	160	187	242	11	14	26	120	302	43
jgi.p|Debsub1|206846	1054	557	1297	898	805	1001	28	146	65	474	948	857
jgi.p|Debsub1|206848	1777	890	2236	1397	1551	1836	131	205	223	464	1086	606
jgi.p|Debsub1|206862	1210	706	1281	900	1047	1139	112	122	126	430	1053	682
jgi.p|Debsub1|206868	973	460	1153	805	819	1068	74	157	219	420	817	522
jgi.p|Debsub1|206872	69	33	30	25	34	58	1	0	7	10	28	5
jgi.p|Debsub1|206889	10796	5339	14480	8585	9990	12098	1930	3546	3592	6271	12228	12645
jgi.p|Debsub1|206891	1088	518	968	673	737	803	28	19	45	263	702	171
jgi.p|Debsub1|206905	225	115	81	70	64	88	2	3	4	42	94	34
jgi.p|Debsub1|206906	116	59	65	51	85	91	6	5	22	31	79	21
jgi.p|Debsub1|206910	258	100	92	71	85	91	12	7	19	77	120	16
jgi.p|Debsub1|206912	2810	1490	2532	1949	2167	1920	94	134	227	1000	2359	1263
jgi.p|Debsub1|206926	1195	589	1474	725	968	1007	766	634	1351	797	1087	1399
jgi.p|Debsub1|206934	147	68	116	83	106	159	13	13	26	63	116	44
jgi.p|Debsub1|206972	391	168	230	159	185	342	3	9	9	110	304	27
jgi.p|Debsub1|206976	320	182	405	286	347	422	20	61	90	76	77	46
jgi.p|Debsub1|206977	2255	1080	2912	1348	1674	1882	643	923	1306	3342	3537	5925
jgi.p|Debsub1|206983	879	470	677	672	814	1104	83	55	126	269	584	295
jgi.p|Debsub1|206996	606	311	443	263	346	533	9	23	36	324	585	97
jgi.p|Debsub1|207020	2234	1201	1729	1520	1679	2610	54	86	118	380	1158	339
jgi.p|Debsub1|207025	4521	2344	3833	2167	2227	2969	120	127	199	2412	5741	3801
jgi.p|Debsub1|207074	1131	557	1442	914	1053	1254	566	470	1086	619	1214	1215
jgi.p|Debsub1|207100	11134	5512	14477	8267	9859	11161	1117	1549	1821	5763	11748	9325
jgi.p|Debsub1|207109	2923	1538	3253	2242	2557	2988	452	279	657	858	1727	1775
jgi.p|Debsub1|207117	845	392	1141	599	638	684	406	369	684	447	692	952
jgi.p|Debsub1|207142	1035	527	766	522	665	815	24	38	55	257	650	214
jgi.p|Debsub1|207143	1919	976	2324	1357	1720	2428	696	781	1779	1350	1980	849
jgi.p|Debsub1|207163	1023	499	782	457	587	631	79	113	95	365	655	301
jgi.p|Debsub1|207178	16501	9524	15683	12202	12836	19869	927	996	1328	2818	10361	4059
jgi.p|Debsub1|207201	1103	534	1035	558	600	769	23	45	35	370	575	304
jgi.p|Debsub1|207209	2482	1234	3811	2743	2966	3566	1744	1223	2159	1490	2529	3169
jgi.p|Debsub1|207211	332	197	283	234	216	375	4	10	12	128	272	44
jgi.p|Debsub1|207218	7127	3554	10861	8019	8435	10756	8617	5988	14601	3682	6685	9381
jgi.p|Debsub1|207227	120	64	135	119	131	160	3	8	7	38	36	37
jgi.p|Debsub1|207273	639	276	631	387	483	615	71	60	147	333	675	419
jgi.p|Debsub1|207275	551	224	219	128	166	314	24	15	69	145	217	55
jgi.p|Debsub1|207316	314	147	463	302	368	396	37	159	69	191	388	278
jgi.p|Debsub1|207320	5554	2793	5549	4288	4879	6404	171	241	390	2924	6042	2065
jgi.p|Debsub1|207328	931	427	1135	671	776	1021	94	126	186	373	760	488
jgi.p|Debsub1|207346	4894	2399	5885	3927	4573	5242	2023	1526	3250	3239	5307	7798
jgi.p|Debsub1|207351	5647	2960	5455	4056	5229	6422	702	762	1210	5158	9647	6363
jgi.p|Debsub1|207357	1794	947	2111	1124	1379	1818	96	247	217	736	1370	757
jgi.p|Debsub1|207358	912	428	995	543	655	904	95	121	230	462	828	534
jgi.p|Debsub1|207394	1633	827	1142	974	1133	1610	21	35	37	435	1310	279
jgi.p|Debsub1|207399	304	129	376	203	226	242	49	62	55	124	233	183
jgi.p|Debsub1|207421	1624	861	3151	1668	1845	2139	535	500	1006	497	1389	1211
jgi.p|Debsub1|207443	1809	844	1973	1508	1560	1667	33	72	97	591	1244	444
jgi.p|Debsub1|207444	644	319	545	352	480	571	60	36	68	258	625	211
jgi.p|Debsub1|207460	1967	1091	2159	1729	1757	2049	130	134	220	570	1514	901
jgi.p|Debsub1|207483	989	524	685	480	572	796	21	21	52	309	664	190
jgi.p|Debsub1|207494	241	105	294	155	197	206	24	40	52	134	246	176
jgi.p|Debsub1|207500	1774	912	1904	1431	1626	2178	69	121	178	745	1650	782
jgi.p|Debsub1|207526	1032	470	1507	817	1011	1085	250	352	498	633	844	808
jgi.p|Debsub1|207555	1265	677	1342	654	887	1051	30	62	70	547	1039	417
jgi.p|Debsub1|207622	267	118	168	72	120	359	30	48	156	227	209	32
jgi.p|Debsub1|207624	373	181	326	201	287	413	44	46	93	196	437	150
jgi.p|Debsub1|207633	485	250	833	593	525	707	1366	666	2592	208	331	571
jgi.p|Debsub1|207648	71	41	32	44	50	35	3	1	1	14	43	16
jgi.p|Debsub1|207654	36	13	29	22	16	30	7	10	25	16	19	19
jgi.p|Debsub1|207665	37	15	43	21	20	27	33	18	58	12	13	26
jgi.p|Debsub1|207672	94	46	89	61	68	109	13	17	22	38	57	25
jgi.p|Debsub1|207680	1239	629	549	525	592	475	15	14	37	179	491	91
jgi.p|Debsub1|207701	986	436	1095	577	734	1048	100	130	278	428	716	365
jgi.p|Debsub1|207705	2036	925	2666	1503	1765	1971	1672	1152	2792	933	1519	1683
jgi.p|Debsub1|207727	554	291	413	283	306	397	8	21	30	145	368	64
jgi.p|Debsub1|207729	17	16	12	18	15	32	0	1	5	12	21	9
jgi.p|Debsub1|207738	1537	860	1626	1050	1053	1204	23	61	27	371	986	379
jgi.p|Debsub1|207755	2571	1168	3064	1131	1535	1469	553	758	906	1298	1905	2494
jgi.p|Debsub1|207775	3548	1924	3424	2479	2963	3953	171	248	274	1295	3199	1436
jgi.p|Debsub1|207795	413	165	317	164	286	396	67	78	162	303	485	224
jgi.p|Debsub1|207821	1576	863	2204	1290	1305	1611	424	349	668	695	1505	1502
jgi.p|Debsub1|207823	487	242	437	193	345	447	250	116	510	344	490	399
jgi.p|Debsub1|207835	2483	1333	2728	1987	1990	2500	86	176	157	1062	2009	656
jgi.p|Debsub1|207840	288	150	412	200	310	343	141	128	219	97	263	212
jgi.p|Debsub1|207871	292	160	353	180	234	287	34	39	92	396	584	650
jgi.p|Debsub1|207878	229	114	172	107	142	113	15	18	28	119	201	118
jgi.p|Debsub1|207883	505	229	444	246	366	368	11	27	27	199	487	145
jgi.p|Debsub1|207885	942	475	868	656	670	943	31	55	47	333	672	235
jgi.p|Debsub1|207900	1899	1000	1968	1278	1688	2098	252	269	479	1157	1933	1501
jgi.p|Debsub1|207919	12	6	13	14	7	17	31	13	52	8	19	21
jgi.p|Debsub1|207933	2703	1406	3277	2161	2471	2992	117	335	238	1441	2846	1378
jgi.p|Debsub1|207940	1053	573	993	660	761	1025	47	66	111	285	675	293
jgi.p|Debsub1|207945	172	80	163	103	113	131	10	26	16	89	120	74
jgi.p|Debsub1|207953	13	2	0	1	2	1	0	1	0	1	3	0
jgi.p|Debsub1|208027	1764	853	1440	894	1142	1546	212	129	294	754	2072	960
jgi.p|Debsub1|208031	827	425	931	753	834	1053	183	159	232	366	796	606
jgi.p|Debsub1|208048	273	121	486	327	327	378	207	221	294	157	246	306
jgi.p|Debsub1|208090	17963	8426	24444	13051	14774	17390	9264	11817	16979	10032	16513	17365
jgi.p|Debsub1|208118	44	28	83	36	49	58	16	6	35	61	79	105
jgi.p|Debsub1|208132	500	271	456	382	414	634	132	48	161	153	301	241
jgi.p|Debsub1|208140	94	80	173	120	134	199	27	55	58	26	70	56
jgi.p|Debsub1|208148	2517	1274	4036	2724	2646	3386	2788	1466	3587	1475	2741	3805
jgi.p|Debsub1|208179	106	67	136	103	124	140	9	9	15	101	221	143
jgi.p|Debsub1|208195	1013	474	1121	643	749	917	72	125	158	490	851	534
jgi.p|Debsub1|208196	6381	3253	9474	5254	5863	6822	1944	1881	3344	3075	6035	6291
jgi.p|Debsub1|208243	113	44	65	53	55	95	3	3	4	55	111	55
jgi.p|Debsub1|208277	6626	3233	6170	6332	6279	11178	153	200	351	2705	5611	1645
jgi.p|Debsub1|208287	1030	537	1086	801	942	1032	197	235	396	388	787	746
jgi.p|Debsub1|208300	1224	601	723	333	409	793	20	34	66	257	605	96
jgi.p|Debsub1|208338	380	207	251	164	186	173	11	10	40	107	291	86
jgi.p|Debsub1|208345	4648	2324	4671	2953	3636	4450	200	280	355	2145	4250	1801
jgi.p|Debsub1|208367	1157	558	1052	610	674	960	99	167	186	543	1015	357
jgi.p|Debsub1|208378	3616	1990	3752	2787	3142	4109	553	467	886	1403	3490	3102
jgi.p|Debsub1|208398	1463	743	1166	947	1043	1409	29	38	72	518	1248	331
